anime_id,name,genre,type,rating,content
55,Arc the Lad,Action  Adventure  Fantasy  Horror  Sci-Fi,TV,6.62,Arc the Lad Action  Adventure  Fantasy  Horror  Sci-Fi TV
30953,Arslan Senki (TV) Specials,Comedy,Special,6.62,Arslan Senki (TV) Specials Comedy Special
4975,ChäoS;HEAd,Harem  Mystery  Psychological  Sci-Fi  Supernatural,TV,6.62,ChäoS;HEAd Harem  Mystery  Psychological  Sci-Fi  Supernatural TV
5449,Chibi Kero: Kerobouru no Himitsu!?,Comedy,Special,6.62,Chibi Kero: Kerobouru no Himitsu!? Comedy Special
33145,Detective Conan: Nazo no Suisei Kaijuu wo Oe!,Mystery,OVA,6.62,Detective Conan: Nazo no Suisei Kaijuu wo Oe! Mystery OVA
33069,Dimension W Special,Sci-Fi  Seinen,Special,6.62,Dimension W Special Sci-Fi  Seinen Special
2485,Doku Tenshi no Shippo,Comedy  Fantasy  Magic  Romance,Special,6.62,Doku Tenshi no Shippo Comedy  Fantasy  Magic  Romance Special
3842,Doubutsu Takarajima,Adventure,Movie,6.62,Doubutsu Takarajima Adventure Movie
5476,Fushigi na Melmo,Magic  Shoujo,TV,6.62,Fushigi na Melmo Magic  Shoujo TV
32561,Hai to Gensou no Grimgar Special,Comedy,Special,6.62,Hai to Gensou no Grimgar Special Comedy Special
1235,I&#039;&#039;s Pure Bonus,Comedy  Ecchi  Romance,Special,6.62,I&#039;&#039;s Pure Bonus Comedy  Ecchi  Romance Special
257,Ikkitousen,Ecchi  Martial Arts  School  Super Power,TV,6.62,Ikkitousen Ecchi  Martial Arts  School  Super Power TV
30030,Jewelpet Magical Change,Comedy  Fantasy  Magic  Shoujo,TV,6.62,Jewelpet Magical Change Comedy  Fantasy  Magic  Shoujo TV
9203,K-On!!: Ura-On!!,Comedy,Special,6.62,K-On!!: Ura-On!! Comedy Special
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,Music,Music,6.62,Kami nomi zo Shiru Sekai: Nonstop!! Hunters Music Music
1793,Kaze no Na wa Amnesia,Action  Dementia  Drama  Sci-Fi,Movie,6.62,Kaze no Na wa Amnesia Action  Dementia  Drama  Sci-Fi Movie
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,Music,OVA,6.62,Kira Kira 5th Anniversary Live Anime: Kick Start Generation Music OVA
799,Kokoro Toshokan,Comedy  Drama  Slice of Life,TV,6.62,Kokoro Toshokan Comedy  Drama  Slice of Life TV
8560,"Kyou, Koi wo Hajimemasu",Romance  School  Shoujo,OVA,6.62,"Kyou, Koi wo Hajimemasu Romance  School  Shoujo OVA"
32031,Leopard Eyes,Music,Music,6.62,Leopard Eyes Music Music
5225,Lupin III: Pilot Film,Action  Comedy  Shounen,Movie,6.62,Lupin III: Pilot Film Action  Comedy  Shounen Movie
12921,Morita-san wa Mukuchi. Specials,Comedy  School  Slice of Life,Special,6.62,Morita-san wa Mukuchi. Specials Comedy  School  Slice of Life Special
9789,Nezumi Monogatari: George to Gerald no Bouken,Adventure  Kids,Movie,6.62,Nezumi Monogatari: George to Gerald no Bouken Adventure  Kids Movie
18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,Comedy  Romance  Seinen  Slice of Life,ONA,6.62,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials Comedy  Romance  Seinen  Slice of Life ONA
1141,Palme no Ki,Adventure  Drama  Fantasy  Romance,Movie,6.62,Palme no Ki Adventure  Drama  Fantasy  Romance Movie
9077,Rokudenashi Blues,Comedy  Drama  School  Shounen  Sports,Movie,6.62,Rokudenashi Blues Comedy  Drama  School  Shounen  Sports Movie
4481,Saiyuuki,Adventure,Movie,6.62,Saiyuuki Adventure Movie
32728,Sensou no Tsukurikata,Drama  Kids,ONA,6.62,Sensou no Tsukurikata Drama  Kids ONA
4068,Shin Megami Tensei Devil Children: Light &amp; Dark,Action  Adventure  Demons  Fantasy  Game  Kids  Magic  Sci-Fi  Supernatural,TV,6.62,Shin Megami Tensei Devil Children: Light &amp; Dark Action  Adventure  Demons  Fantasy  Game  Kids  Magic  Sci-Fi  Supernatural TV
8139,Shin Minashigo Hutch,Adventure  Comedy  Drama,TV,6.62,Shin Minashigo Hutch Adventure  Comedy  Drama TV
425,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,Comedy  Shounen Ai  Sports,OVA,6.62,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu Comedy  Shounen Ai  Sports OVA
9924,Shukufuku no Campanella: La Campanella Della Benedizione,Comedy  Ecchi  Fantasy,OVA,6.62,Shukufuku no Campanella: La Campanella Della Benedizione Comedy  Ecchi  Fantasy OVA
10723,Sojunghan Nal-ui Kkum,Comedy  Drama  Romance,Movie,6.62,Sojunghan Nal-ui Kkum Comedy  Drama  Romance Movie
17409,Sukitte Ii na yo.: Mei and Marshmallow,Romance  School  Shoujo,Special,6.62,Sukitte Ii na yo.: Mei and Marshmallow Romance  School  Shoujo Special
2626,The☆Doraemons: Mushimushi Pyonpyon Daisakusen!,Fantasy,Movie,6.62,The☆Doraemons: Mushimushi Pyonpyon Daisakusen! Fantasy Movie
2210,Tooi Sekai,Drama  Romance,ONA,6.62,Tooi Sekai Drama  Romance ONA
16347,Usavich V,Comedy,TV,6.62,Usavich V Comedy TV
6226,Utawarerumono Recaps,Action  Drama  Fantasy,Special,6.62,Utawarerumono Recaps Action  Drama  Fantasy Special
312,Ace wo Nerae!: Final Stage,Action  Drama  Sports,OVA,6.61,Ace wo Nerae!: Final Stage Action  Drama  Sports OVA
30795,Bakuon!!,Comedy  Seinen  Slice of Life,TV,6.61,Bakuon!! Comedy  Seinen  Slice of Life TV
10055,Black Jack: Heian Sento,Shounen,Movie,6.61,Black Jack: Heian Sento Shounen Movie
6579,Chikyuu Bouei Kazoku Special,Comedy  Kids  Mecha  School  Super Power,Special,6.61,Chikyuu Bouei Kazoku Special Comedy  Kids  Mecha  School  Super Power Special
17277,Code Geass: Soubou no Oz Picture Drama,Action  Drama  Mecha  Military  School  Supernatural,OVA,6.61,Code Geass: Soubou no Oz Picture Drama Action  Drama  Mecha  Military  School  Supernatural OVA
8211,Dance in the Vampire Bund Recap,Action  Supernatural  Vampire,Special,6.61,Dance in the Vampire Bund Recap Action  Supernatural  Vampire Special
28921,Disney Tsum Tsum,Kids,TV,6.61,Disney Tsum Tsum Kids TV
12351,eX-Driver the Movie Specials,Comedy,Special,6.61,eX-Driver the Movie Specials Comedy Special
7124,Madou King Granzort: Bouken-hen,Action  Comedy  Fantasy  Magic  Mecha  Sci-Fi  Shounen,OVA,6.61,Madou King Granzort: Bouken-hen Action  Comedy  Fantasy  Magic  Mecha  Sci-Fi  Shounen OVA
20441,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,Adventure  Comedy  Mystery,Movie,6.61,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki Adventure  Comedy  Mystery Movie
30384,Miss Monochrome: The Animation 2,Comedy  Music  Slice of Life,TV,6.61,Miss Monochrome: The Animation 2 Comedy  Music  Slice of Life TV
4314,Nanami-chan 2nd Series,Comedy  Kids,TV,6.61,Nanami-chan 2nd Series Comedy  Kids TV
9943,Ore-sama Kingdom,Romance  Shoujo,OVA,6.61,Ore-sama Kingdom Romance  Shoujo OVA
26359,Persona 4 the Golden Animation: Thank you Mr. Accomplice,Adventure  Drama  Mystery  Supernatural,Special,6.61,Persona 4 the Golden Animation: Thank you Mr. Accomplice Adventure  Drama  Mystery  Supernatural Special
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,Action  Adventure  Comedy  Fantasy  Kids,TV,6.61,Pokemon Best Wishes! Season 2: Decolora Adventure Action  Adventure  Comedy  Fantasy  Kids TV
11069,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,Adventure  Comedy  Fantasy  Kids,Special,6.61,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken Adventure  Comedy  Fantasy  Kids Special
1964,Sakura Taisen: Ecole de Paris,Action  Adventure  Game  Harem  Mecha  Sci-Fi,OVA,6.61,Sakura Taisen: Ecole de Paris Action  Adventure  Game  Harem  Mecha  Sci-Fi OVA
9220,Seikimatsu Occult Gakuin Specials,Comedy  School  Supernatural,Special,6.61,Seikimatsu Occult Gakuin Specials Comedy  School  Supernatural Special
18549,Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party,Comedy  Historical,Special,6.61,Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party Comedy  Historical Special
15095,Shin Koihime†Musou OVA Omake,Adventure  Comedy  Fantasy,Special,6.61,Shin Koihime†Musou OVA Omake Adventure  Comedy  Fantasy Special
15015,Shin Koihime†Musou: Otome Tairan OVA Omake,Adventure  Comedy  Fantasy,Special,6.61,Shin Koihime†Musou: Otome Tairan OVA Omake Adventure  Comedy  Fantasy Special
1960,Sore Ike! Anpanman,Comedy  Fantasy  Kids,TV,6.61,Sore Ike! Anpanman Comedy  Fantasy  Kids TV
34009,To Be Hero,Comedy,TV,6.61,To Be Hero Comedy TV
33208,Utawarerumono: Itsuwari no Kamen Specials,Comedy  Fantasy,Special,6.61,Utawarerumono: Itsuwari no Kamen Specials Comedy  Fantasy Special
20987,Yozakura Quartet: Yoza-Quar!,Comedy,Special,6.61,Yozakura Quartet: Yoza-Quar! Comedy Special
5849,Zettai Karen Children Recap,Action  Comedy  Shounen  Supernatural,Special,6.61,Zettai Karen Children Recap Action  Comedy  Shounen  Supernatural Special
20655,Amnesia OVA,Fantasy  Shoujo,OVA,6.6,Amnesia OVA Fantasy  Shoujo OVA
810,Android Ana Maico 2010,Comedy  Drama  Sci-Fi  Seinen,TV,6.6,Android Ana Maico 2010 Comedy  Drama  Sci-Fi  Seinen TV
999,Blue Seed 2,Action  Comedy  Drama  Ecchi  Horror  Mystery  Sci-Fi  Supernatural,OVA,6.6,Blue Seed 2 Action  Comedy  Drama  Ecchi  Horror  Mystery  Sci-Fi  Supernatural OVA
9881,Chou Supercar Gattiger,Action  Cars  Sci-Fi,TV,6.6,Chou Supercar Gattiger Action  Cars  Sci-Fi TV
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,Sci-Fi,Special,6.6,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou Sci-Fi Special
15325,"Dakara Boku wa, H ga Dekinai. Recap",Comedy  Ecchi  Romance  Supernatural,Special,6.6,"Dakara Boku wa, H ga Dekinai. Recap Comedy  Ecchi  Romance  Supernatural Special"
7578,Gokinjo Monogatari the Movie,Comedy  Drama  Romance,Movie,6.6,Gokinjo Monogatari the Movie Comedy  Drama  Romance Movie
9291,Hello Kitty no Cinderella,Fantasy  Kids,Movie,6.6,Hello Kitty no Cinderella Fantasy  Kids Movie
23787,Hi☆sCoool! SeHa Girls,Comedy  Game,TV,6.6,Hi☆sCoool! SeHa Girls Comedy  Game TV
30237,Hyakka Ryouran: Samurai After Specials,Ecchi,Special,6.6,Hyakka Ryouran: Samurai After Specials Ecchi Special
16101,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",Fantasy  Seinen,ONA,6.6,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo Fantasy  Seinen ONA"
3280,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,Action  Comedy  Shounen  Sports,Special,6.6,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi Action  Comedy  Shounen  Sports Special
8140,Konchuu Monogatari Minashigo Hutch (1989),Adventure  Comedy  Drama,TV,6.6,Konchuu Monogatari Minashigo Hutch (1989) Adventure  Comedy  Drama TV
8304,Koutetsu Sangokushi Special,Historical  Shounen,Special,6.6,Koutetsu Sangokushi Special Historical  Shounen Special
32481,Love Live! Kouhaku Special Anime,Music,Special,6.59,Love Live! Kouhaku Special Anime Music Special
5165,Macross 25th Anniversary: All That VF Macross F Version,Action  Mecha  Sci-Fi,ONA,6.6,Macross 25th Anniversary: All That VF Macross F Version Action  Mecha  Sci-Fi ONA
8518,Mai-Otome Special: Otome no Inori,School  Slice of Life,Special,6.6,Mai-Otome Special: Otome no Inori School  Slice of Life Special
4209,Mission-E,Action  Comedy  School  Sci-Fi,TV,6.6,Mission-E Action  Comedy  School  Sci-Fi TV
10808,Mobile Suit Gundam AGE,Action  Mecha  Sci-Fi  Space,TV,6.6,Mobile Suit Gundam AGE Action  Mecha  Sci-Fi  Space TV
6270,Neko Machi,Fantasy  Horror,OVA,6.6,Neko Machi Fantasy  Horror OVA
23427,Oneechan ga Kita Special,Comedy  Slice of Life,Special,6.6,Oneechan ga Kita Special Comedy  Slice of Life Special
1807,Prism Ark,Action  Comedy  Drama  Fantasy  Magic,TV,6.6,Prism Ark Action  Comedy  Drama  Fantasy  Magic TV
10810,Pucca (2008),Action  Comedy  Parody  Romance,TV,6.6,Pucca (2008) Action  Comedy  Parody  Romance TV
20155,Ro-Kyu-Bu! SS Recap,Comedy  Ecchi  School  Sports,Special,6.6,Ro-Kyu-Bu! SS Recap Comedy  Ecchi  School  Sports Special
9078,Rokudenashi Blues 1993,Action  Comedy  Drama  School  Shounen  Sports,Movie,6.6,Rokudenashi Blues 1993 Action  Comedy  Drama  School  Shounen  Sports Movie
1724,Saint October,Adventure  Fantasy,TV,6.6,Saint October Adventure  Fantasy TV
17551,Shakugan no Shana: Shana &amp; Yuuji no Naze Nani Shana! Nandemo Shitsumon-bako!,Comedy  Fantasy  Supernatural,Special,6.6,Shakugan no Shana: Shana &amp; Yuuji no Naze Nani Shana! Nandemo Shitsumon-bako! Comedy  Fantasy  Supernatural Special
13251,Shin Hikari Shinwa: Palutena no Kagami,Adventure  Comedy  Fantasy,ONA,6.6,Shin Hikari Shinwa: Palutena no Kagami Adventure  Comedy  Fantasy ONA
10109,Softenni,Comedy  Ecchi  School  Sports,TV,6.6,Softenni Comedy  Ecchi  School  Sports TV
22785,Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,Comedy  Romance  School  Shoujo Ai  Slice of Life,ONA,6.6,Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou Comedy  Romance  School  Shoujo Ai  Slice of Life ONA
12439,Soukou Kihei Votoms: Vol.1 Stories of the &#039;A.T. Votoms&#039;,Action  Drama  Mecha  Military  Sci-Fi,OVA,6.6,Soukou Kihei Votoms: Vol.1 Stories of the &#039;A.T. Votoms&#039; Action  Drama  Mecha  Military  Sci-Fi OVA
17821,Stella Jogakuin Koutou-ka C³-bu,Military  School  Sports,TV,6.6,Stella Jogakuin Koutou-ka C³-bu Military  School  Sports TV
950,Street Fighter Alpha: Generations,Adventure  Shounen,Movie,6.6,Street Fighter Alpha: Generations Adventure  Shounen Movie
7522,Taichi Senjimon,Action  Adventure  Fantasy  Magic,TV,6.6,Taichi Senjimon Action  Adventure  Fantasy  Magic TV
8109,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,Adventure  Comedy  Kids,Movie,6.6,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou Adventure  Comedy  Kids Movie
8965,Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono,Adventure  Comedy  Kids,OVA,6.6,Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono Adventure  Comedy  Kids OVA
3570,Yadosagashi,Adventure  Fantasy  Kids  Slice of Life,Special,6.6,Yadosagashi Adventure  Fantasy  Kids  Slice of Life Special
28155,Yoru no Yatterman,Action  Adventure  Comedy  Drama,TV,6.6,Yoru no Yatterman Action  Adventure  Comedy  Drama TV
23579,12-sai.,Romance  School  Shoujo,OVA,6.59,12-sai. Romance  School  Shoujo OVA
29863,Anata wo Zutto Aishiteru,Adventure  Kids,Movie,6.59,Anata wo Zutto Aishiteru Adventure  Kids Movie
1789,Argento Soma Special,Action  Mecha  Sci-Fi,Special,6.59,Argento Soma Special Action  Mecha  Sci-Fi Special
9795,Atashin&#039;chi Movie,Comedy,Movie,6.59,Atashin&#039;chi Movie Comedy Movie
25457,Avengers Confidential: Black Widow to Punisher,Action  Sci-Fi  Seinen,Movie,6.59,Avengers Confidential: Black Widow to Punisher Action  Sci-Fi  Seinen Movie
9857,Bakusou Kyoudai Let&#039;s &amp; Go Special,Adventure  Cars  Shounen  Sports,Special,6.59,Bakusou Kyoudai Let&#039;s &amp; Go Special Adventure  Cars  Shounen  Sports Special
105,Boys Be...,Comedy  Romance  Shounen  Slice of Life,TV,6.59,Boys Be... Comedy  Romance  Shounen  Slice of Life TV
4383,Catman Series III,Comedy  Fantasy  Slice of Life,TV,6.59,Catman Series III Comedy  Fantasy  Slice of Life TV
2836,Chiisana Viking Vickie,Adventure  Comedy  Historical  Kids,TV,6.59,Chiisana Viking Vickie Adventure  Comedy  Historical  Kids TV
2771,Chou Kuse ni Narisou,Comedy  Romance  School  Shoujo  Slice of Life,TV,6.59,Chou Kuse ni Narisou Comedy  Romance  School  Shoujo  Slice of Life TV
14989,Chousoku Henkei Gyrozetter,Action  Cars  Mecha  Shounen,TV,6.58,Chousoku Henkei Gyrozetter Action  Cars  Mecha  Shounen TV
7336,Cyborg 009: Chou Ginga Densetsu,Action  Sci-Fi  Space,Movie,6.59,Cyborg 009: Chou Ginga Densetsu Action  Sci-Fi  Space Movie
2637,Doraemon: It&#039;s Autumn!,Adventure  Comedy  Fantasy  Kids  Shounen,Special,6.59,Doraemon: It&#039;s Autumn! Adventure  Comedy  Fantasy  Kids  Shounen Special
13139,Gakkatsu!,Comedy  School,TV,6.59,Gakkatsu! Comedy  School TV
3154,Gatchaman,Action  Adventure  Martial Arts  Sci-Fi  Shounen  Super Power,OVA,6.59,Gatchaman Action  Adventure  Martial Arts  Sci-Fi  Shounen  Super Power OVA
16199,Girls und Panzer: Shoukai Shimasu!,Military  School,Special,6.59,Girls und Panzer: Shoukai Shimasu! Military  School Special
3776,Go! Go! Itsutsugo Land,School,TV,6.59,Go! Go! Itsutsugo Land School TV
30721,Hacka Doll The Animation,Comedy  Sci-Fi,TV,6.59,Hacka Doll The Animation Comedy  Sci-Fi TV
20469,Himeyuri,Drama  Historical,Movie,6.59,Himeyuri Drama  Historical Movie
23121,Jinsei,Comedy  School  Slice of Life,TV,6.59,Jinsei Comedy  School  Slice of Life TV
1456,L/R: Licensed by Royal,Action  Adventure  Mystery  Police,TV,6.59,L/R: Licensed by Royal Action  Adventure  Mystery  Police TV
31598,Luger Code 1951,Action  Fantasy,Special,6.59,Luger Code 1951 Action  Fantasy Special
11221,Machikado no Märchen,Romance,OVA,6.59,Machikado no Märchen Romance OVA
5164,Macross 25th Anniversary: All That VF Macross Zero Version,Action  Mecha  Sci-Fi,ONA,6.59,Macross 25th Anniversary: All That VF Macross Zero Version Action  Mecha  Sci-Fi ONA
13231,Metal Fight Beyblade Zero G,Adventure  Sports,TV,6.59,Metal Fight Beyblade Zero G Adventure  Sports TV
17637,Miyakawa-ke no Kuufuku,Slice of Life,ONA,6.59,Miyakawa-ke no Kuufuku Slice of Life ONA
31121,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,Comedy  Slice of Life,ONA,6.59,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga Comedy  Slice of Life ONA
2047,Ningyo,Fantasy,Movie,6.59,Ningyo Fantasy Movie
920,Nurse Witch Komugi-chan Magikarte Special,Comedy  Magic  Parody,Special,6.59,Nurse Witch Komugi-chan Magikarte Special Comedy  Magic  Parody Special
7117,Pika Don,Drama  Historical,Movie,6.59,Pika Don Drama  Historical Movie
21571,"Pokemon: Pikachu, Kore Nan no Kagi?",Adventure  Comedy  Fantasy  Kids,Movie,6.59,"Pokemon: Pikachu, Kore Nan no Kagi? Adventure  Comedy  Fantasy  Kids Movie"
1854,Rockman Hoshi ni Negai wo,Action  Adventure  Sci-Fi,OVA,6.59,Rockman Hoshi ni Negai wo Action  Adventure  Sci-Fi OVA
12929,Saint Seiya Omega,Action  Adventure  Fantasy  Shounen,TV,6.59,Saint Seiya Omega Action  Adventure  Fantasy  Shounen TV
562,Sakura Taisen: Le Nouveau Paris,Adventure  Mecha  Sci-Fi  Shounen,OVA,6.59,Sakura Taisen: Le Nouveau Paris Adventure  Mecha  Sci-Fi  Shounen OVA
27967,Senran Kagura: Estival Versus - Shoujo-tachi no Sentaku,Action  Comedy  Ecchi,OVA,6.59,Senran Kagura: Estival Versus - Shoujo-tachi no Sentaku Action  Comedy  Ecchi OVA
4524,Shenmue: The Movie,Action  Adventure  Game  Martial Arts,Movie,6.59,Shenmue: The Movie Action  Adventure  Game  Martial Arts Movie
171,Strange Dawn,Adventure  Drama  Fantasy,TV,6.59,Strange Dawn Adventure  Drama  Fantasy TV
14647,Tantei Opera Milky Holmes: Alternative,Comedy  Mystery  Super Power,Special,6.59,Tantei Opera Milky Holmes: Alternative Comedy  Mystery  Super Power Special
2718,Umi no Triton,Adventure  Fantasy  Shounen,TV,6.59,Umi no Triton Adventure  Fantasy  Shounen TV
21103,Utopia,Music,Music,6.59,Utopia Music Music
1746,Zoids Fuzors,Adventure  Mecha  Sci-Fi  Shounen,TV,6.59,Zoids Fuzors Adventure  Mecha  Sci-Fi  Shounen TV
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,Comedy  Mecha  Police  Sci-Fi,TV,6.58,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd Comedy  Mecha  Police  Sci-Fi TV
6093,Anmitsu Hime,Comedy  Historical  Shoujo,TV,6.58,Anmitsu Hime Comedy  Historical  Shoujo TV
1666,Babel Nisei (1973),Adventure  Sci-Fi  Shounen  Supernatural,TV,6.58,Babel Nisei (1973) Adventure  Sci-Fi  Shounen  Supernatural TV
30573,Break Blade: Virgins War,Action,Special,6.58,Break Blade: Virgins War Action Special
15605,Brothers Conflict,Harem  Romance  Shoujo,TV,6.58,Brothers Conflict Harem  Romance  Shoujo TV
7395,Card Wang: Mix Master,Adventure  Fantasy  Game  Shounen,TV,6.58,Card Wang: Mix Master Adventure  Fantasy  Game  Shounen TV
33240,Chi&#039;s Sweet Home (2016),Slice of Life,TV,6.57,Chi&#039;s Sweet Home (2016) Slice of Life TV
8375,Chogattai Majutsu Robot Ginguiser,Adventure  Mecha  Sci-Fi  Shounen,TV,6.58,Chogattai Majutsu Robot Ginguiser Adventure  Mecha  Sci-Fi  Shounen TV
7048,Crush Gear Nitro,Cars  Shounen  Sports,TV,6.58,Crush Gear Nitro Cars  Shounen  Sports TV
9690,Densetsu no Yuusha no Densetsu: Iris Report,Action  Adventure  Fantasy  Magic  Shounen,Special,6.58,Densetsu no Yuusha no Densetsu: Iris Report Action  Adventure  Fantasy  Magic  Shounen Special
6518,Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,Kids,Movie,6.58,Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!? Kids Movie
1396,Future GPX Cyber Formula: Early Days Renewal,Drama  Sci-Fi  Shounen  Sports,OVA,6.58,Future GPX Cyber Formula: Early Days Renewal Drama  Sci-Fi  Shounen  Sports OVA
8215,Genji Tsuushin Agedama,Action  Comedy  Parody  Sci-Fi,TV,6.58,Genji Tsuushin Agedama Action  Comedy  Parody  Sci-Fi TV
2073,Hengen Taima Yakou Karura Mau! Sendai Kokeshi Enka,Horror  Shoujo,OVA,6.58,Hengen Taima Yakou Karura Mau! Sendai Kokeshi Enka Horror  Shoujo OVA
10491,Higurashi no Naku Koro ni Kira,Mystery  Parody,OVA,6.58,Higurashi no Naku Koro ni Kira Mystery  Parody OVA
1988,Himawari!!,Comedy  Romance,TV,6.58,Himawari!! Comedy  Romance TV
3873,Honey Honey no Suteki na Bouken,Adventure  Historical  Shoujo,TV,6.58,Honey Honey no Suteki na Bouken Adventure  Historical  Shoujo TV
3099,Juusenshi Gulkeeva,Action  Fantasy  Mecha  Super Power,TV,6.58,Juusenshi Gulkeeva Action  Fantasy  Mecha  Super Power TV
6374,Kagaku Ninja-tai Gatchaman II,Action  Adventure  Sci-Fi  Shounen,TV,6.58,Kagaku Ninja-tai Gatchaman II Action  Adventure  Sci-Fi  Shounen TV
10202,Kamen Rider Den-O: Imagin Anime 3,Action  Adventure  Comedy  Kids  Super Power,OVA,6.58,Kamen Rider Den-O: Imagin Anime 3 Action  Adventure  Comedy  Kids  Super Power OVA
19685,Kanojo ga Flag wo Oraretara,Comedy  Harem  Romance  School,TV,6.58,Kanojo ga Flag wo Oraretara Comedy  Harem  Romance  School TV
